,ruleId,severity,message,line,column,nodeType,messageId,endLine,endColumn,filePath
0,complexity,2,Async method 'run' has a complexity of 4. Maximum allowed is 1.,45,14,FunctionExpression,complex,68,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/application.js
1,complexity,2,Async method 'stop' has a complexity of 3. Maximum allowed is 1.,75,15,FunctionExpression,complex,90,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/application.js
2,complexity,2,Arrow function 'isValid' has a complexity of 4. Maximum allowed is 1.,40,14,ArrowFunctionExpression,complex,40,98,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/config/openid.js
3,complexity,2,Static method 'toEntity' has a complexity of 3. Maximum allowed is 1.,24,20,FunctionExpression,complex,57,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/adapters/FlpAdapter.js
4,complexity,2,Static method 'toEntity' has a complexity of 8. Maximum allowed is 1.,29,20,FunctionExpression,complex,88,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/adapters/LogAdapter.js
5,complexity,2,Static method 'toDatabase' has a complexity of 3. Maximum allowed is 1.,96,22,FunctionExpression,complex,116,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/adapters/LogAdapter.js
6,complexity,2,Static method 'toEntity' has a complexity of 2. Maximum allowed is 1.,26,20,FunctionExpression,complex,69,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/adapters/RunAdapter.js
7,complexity,2,Static method 'toEntity' has a complexity of 2. Maximum allowed is 1.,24,20,FunctionExpression,complex,38,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/adapters/UserAdapter.js
8,complexity,2,Constructor has a complexity of 2. Maximum allowed is 1.,28,16,FunctionExpression,complex,43,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
9,complexity,2,Async method 'connect' has a complexity of 2. Maximum allowed is 1.,78,18,FunctionExpression,complex,89,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
10,complexity,2,Async method 'disconnect' has a complexity of 2. Maximum allowed is 1.,96,21,FunctionExpression,complex,107,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
11,complexity,2,Async method 'dropAllTables' has a complexity of 2. Maximum allowed is 1.,114,24,FunctionExpression,complex,125,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
12,complexity,2,Async method 'migrate' has a complexity of 2. Maximum allowed is 1.,132,18,FunctionExpression,complex,154,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
13,complexity,2,Async method 'seed' has a complexity of 2. Maximum allowed is 1.,161,15,FunctionExpression,complex,180,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/index.js
14,complexity,2,Async arrow function 'up' has a complexity of 2. Maximum allowed is 1.,15,9,ArrowFunctionExpression,complex,64,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200525135006-log-subsystems-relation.js
15,complexity,2,Async arrow function 'down' has a complexity of 2. Maximum allowed is 1.,66,11,ArrowFunctionExpression,complex,76,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200525135006-log-subsystems-relation.js
16,complexity,2,Async arrow function 'up' has a complexity of 2. Maximum allowed is 1.,15,9,ArrowFunctionExpression,complex,33,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200621102228-user.js
17,complexity,2,Async arrow function 'down' has a complexity of 2. Maximum allowed is 1.,35,11,ArrowFunctionExpression,complex,52,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200621102228-user.js
18,complexity,2,Async arrow function 'up' has a complexity of 2. Maximum allowed is 1.,15,9,ArrowFunctionExpression,complex,33,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200921180609-add-flp-readout-bytes.js
19,complexity,2,Async arrow function 'down' has a complexity of 2. Maximum allowed is 1.,35,11,ArrowFunctionExpression,complex,47,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/migrations/20200921180609-add-flp-readout-bytes.js
20,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,35,36,ArrowFunctionExpression,complex,39,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/models/index.js
21,complexity,2,Async method 'bulkInsert' has a complexity of 2. Maximum allowed is 1.,39,21,FunctionExpression,complex,44,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/AttachmentRepository.js
22,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,49,25,ArrowFunctionExpression,complex,54,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/FlpRepository.js
23,complexity,2,Async method 'bulkInsert' has a complexity of 2. Maximum allowed is 1.,39,21,FunctionExpression,complex,44,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/FlpRunNumberRepository.js
24,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,49,25,ArrowFunctionExpression,complex,54,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/LogRepository.js
25,complexity,2,Async method 'bulkInsert' has a complexity of 2. Maximum allowed is 1.,39,21,FunctionExpression,complex,44,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/LogRunNumberRepository.js
26,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,45,45,ArrowFunctionExpression,complex,52,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/LogRunsRepository.js
27,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,45,45,ArrowFunctionExpression,complex,52,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/LogTagsRepository.js
28,complexity,2,Async method 'removeOne' has a complexity of 2. Maximum allowed is 1.,91,20,FunctionExpression,complex,100,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/repositories/Repository.js
29,complexity,2,Arrow function has a complexity of 2. Maximum allowed is 1.,27,36,ArrowFunctionExpression,complex,31,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/tables/index.js
30,complexity,2,Method 'is' has a complexity of 2. Maximum allowed is 1.,40,11,FunctionExpression,complex,50,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
31,complexity,2,Method 'allOf' has a complexity of 2. Maximum allowed is 1.,58,14,FunctionExpression,complex,68,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
32,complexity,2,Method 'oneOf' has a complexity of 2. Maximum allowed is 1.,76,14,FunctionExpression,complex,86,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
33,complexity,2,Method 'between' has a complexity of 2. Maximum allowed is 1.,95,16,FunctionExpression,complex,105,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
34,complexity,2,Method 'startsWith' has a complexity of 3. Maximum allowed is 1.,123,19,FunctionExpression,complex,139,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
35,complexity,2,Method 'endsWith' has a complexity of 3. Maximum allowed is 1.,147,17,FunctionExpression,complex,163,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
36,complexity,2,Method 'substring' has a complexity of 3. Maximum allowed is 1.,171,18,FunctionExpression,complex,187,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
37,complexity,2,Method '_op' has a complexity of 2. Maximum allowed is 1.,195,12,FunctionExpression,complex,203,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
38,complexity,2,Method 'include' has a complexity of 2. Maximum allowed is 1.,266,16,FunctionExpression,complex,273,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
39,complexity,2,Method 'orderBy' has a complexity of 3. Maximum allowed is 1.,305,16,FunctionExpression,complex,312,10,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/QueryBuilder.js
40,complexity,2,Async arrow function has a complexity of 2. Maximum allowed is 1.,28,42,ArrowFunctionExpression,complex,28,87,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/database/utilities/TransactionHelper.js
41,complexity,2,Arrow function 'coerce' has a complexity of 2. Maximum allowed is 1.,21,13,ArrowFunctionExpression,complex,21,75,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/domain/dtos/GetAllLogsDto.js
42,complexity,2,Arrow function has a complexity of 4. Maximum allowed is 1.,21,20,ArrowFunctionExpression,complex,52,2,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/presentation/log/toTreeView.js
43,complexity,2,Arrow function has a complexity of 4. Maximum allowed is 1.,23,22,ArrowFunctionExpression,complex,36,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/presentation/log/toTreeView.js
44,complexity,2,Async method 'handleLocationChange' has a complexity of 29. Maximum allowed is 1.,85,31,FunctionExpression,complex,188,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/Model.js
45,complexity,2,Method 'toggleOverviewDropdown' has a complexity of 2. Maximum allowed is 1.,194,27,FunctionExpression,complex,197,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/Model.js
46,complexity,2,Method 'toggleAccountDropdown' has a complexity of 2. Maximum allowed is 1.,203,26,FunctionExpression,complex,206,6,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/Model.js
47,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,2,FunctionExpression,complex,12,940,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
48,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,946,FunctionExpression,complex,12,77038,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
49,complexity,2,Method 'value' has a complexity of 6. Maximum allowed is 1.,12,1052,FunctionExpression,complex,12,1308,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
50,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,1345,FunctionExpression,complex,12,1462,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
51,complexity,2,Function 'd' has a complexity of 2. Maximum allowed is 1.,12,1463,FunctionDeclaration,complex,12,1597,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
52,complexity,2,Function 'e' has a complexity of 5. Maximum allowed is 1.,12,1511,FunctionExpression,complex,12,1593,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
53,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,1652,FunctionExpression,complex,12,1741,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
54,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,1756,FunctionExpression,complex,12,1792,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
55,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,1919,FunctionExpression,complex,12,2076,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
56,complexity,2,Function 'a' has a complexity of 3. Maximum allowed is 1.,12,2356,FunctionDeclaration,complex,12,2452,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
57,complexity,2,Function '$' has a complexity of 2. Maximum allowed is 1.,12,2452,FunctionDeclaration,complex,12,2502,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
58,complexity,2,Function 'm' has a complexity of 7. Maximum allowed is 1.,12,2502,FunctionDeclaration,complex,12,2680,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
59,complexity,2,Function 'p' has a complexity of 3. Maximum allowed is 1.,12,2680,FunctionDeclaration,complex,12,3410,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
60,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,2755,FunctionExpression,complex,12,2870,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
61,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,2917,FunctionExpression,complex,12,3185,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
62,complexity,2,Function 'e' has a complexity of 3. Maximum allowed is 1.,12,3204,FunctionExpression,complex,12,3265,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
63,complexity,2,Method 'stop' has a complexity of 3. Maximum allowed is 1.,12,3286,FunctionExpression,complex,12,3408,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
64,complexity,2,Function 'i' has a complexity of 2. Maximum allowed is 1.,12,3410,FunctionDeclaration,complex,12,3525,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
65,complexity,2,Function 'u' has a complexity of 5. Maximum allowed is 1.,12,3765,FunctionDeclaration,complex,12,3930,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
66,complexity,2,Function 'b' has a complexity of 6. Maximum allowed is 1.,12,3930,FunctionDeclaration,complex,12,4102,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
67,complexity,2,Function '_' has a complexity of 6. Maximum allowed is 1.,12,4102,FunctionDeclaration,complex,12,4427,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
68,complexity,2,Function 'w' has a complexity of 12. Maximum allowed is 1.,12,4527,FunctionDeclaration,complex,12,4932,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
69,complexity,2,Function 'g' has a complexity of 3. Maximum allowed is 1.,12,4932,FunctionDeclaration,complex,12,5034,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
70,complexity,2,Function 'k' has a complexity of 2. Maximum allowed is 1.,12,5034,FunctionDeclaration,complex,12,5124,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
71,complexity,2,Function has a complexity of 15. Maximum allowed is 1.,12,5145,FunctionExpression,complex,12,5777,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
72,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,5528,FunctionExpression,complex,12,5732,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
73,complexity,2,Function has a complexity of 26. Maximum allowed is 1.,12,5799,FunctionExpression,complex,12,6476,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
74,complexity,2,Function has a complexity of 17. Maximum allowed is 1.,12,6501,FunctionExpression,complex,12,7230,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
75,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,6619,FunctionExpression,complex,12,6661,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
76,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,7250,FunctionExpression,complex,12,7585,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
77,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,7607,FunctionExpression,complex,12,7681,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
78,complexity,2,Function has a complexity of 4. Maximum allowed is 1.,12,7707,FunctionExpression,complex,12,7802,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
79,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,7878,FunctionExpression,complex,12,7948,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
80,complexity,2,Function has a complexity of 23. Maximum allowed is 1.,12,7977,FunctionExpression,complex,12,8420,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
81,complexity,2,Function has a complexity of 9. Maximum allowed is 1.,12,8441,FunctionExpression,complex,12,8918,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
82,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,8943,FunctionExpression,complex,12,9089,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
83,complexity,2,Function has a complexity of 6. Maximum allowed is 1.,12,9121,FunctionExpression,complex,12,9280,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
84,complexity,2,Function 'T' has a complexity of 2. Maximum allowed is 1.,12,9310,FunctionDeclaration,complex,12,9357,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
85,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,9382,FunctionExpression,complex,12,9505,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
86,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,11692,FunctionExpression,complex,12,20741,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
87,complexity,2,Function 'o' has a complexity of 9. Maximum allowed is 1.,12,12101,FunctionDeclaration,complex,12,12419,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
88,complexity,2,Method 'token' has a complexity of 4. Maximum allowed is 1.,12,12446,FunctionExpression,complex,12,12593,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
89,complexity,2,Function 'z' has a complexity of 2. Maximum allowed is 1.,12,12595,FunctionDeclaration,complex,12,12723,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
90,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,12628,FunctionExpression,complex,12,12722,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
91,complexity,2,Function 'K' has a complexity of 10. Maximum allowed is 1.,12,12723,FunctionDeclaration,complex,12,13154,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
92,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,13174,FunctionExpression,complex,12,13410,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
93,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,13423,FunctionExpression,complex,12,13842,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
94,complexity,2,Function has a complexity of 6. Maximum allowed is 1.,12,13855,FunctionExpression,complex,12,14074,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
95,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,14084,FunctionExpression,complex,12,14188,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
96,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,14201,FunctionExpression,complex,12,14294,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
97,complexity,2,Function has a complexity of 173. Maximum allowed is 1.,12,14303,FunctionExpression,complex,12,20738,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
98,complexity,2,Method 'exitChecker' has a complexity of 2. Maximum allowed is 1.,12,14518,FunctionExpression,complex,12,14590,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
99,complexity,2,Function has a complexity of 6. Maximum allowed is 1.,12,20940,FunctionExpression,complex,12,21129,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
100,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,21187,FunctionExpression,complex,12,21274,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
101,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,21291,FunctionExpression,complex,12,21481,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
102,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,21763,FunctionExpression,complex,12,22535,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
103,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,21995,FunctionExpression,complex,12,22530,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
104,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,22243,FunctionExpression,complex,12,22374,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
105,complexity,2,Method 'setPlaceholder' has a complexity of 2. Maximum allowed is 1.,12,22392,FunctionExpression,complex,12,22484,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
106,complexity,2,Method 'ajaxUpload' has a complexity of 3. Maximum allowed is 1.,12,22590,FunctionExpression,complex,12,22880,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
107,complexity,2,Function has a complexity of 4. Maximum allowed is 1.,12,22701,FunctionExpression,complex,12,22846,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
108,complexity,2,Function 'N' has a complexity of 3. Maximum allowed is 1.,12,22941,FunctionDeclaration,complex,12,23137,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
109,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,23391,FunctionExpression,complex,12,23492,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
110,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,23632,FunctionExpression,complex,12,23778,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
111,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,23850,FunctionExpression,complex,12,24029,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
112,complexity,2,Function has a complexity of 12. Maximum allowed is 1.,12,24052,FunctionExpression,complex,12,24586,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
113,complexity,2,Function 'ie' has a complexity of 2. Maximum allowed is 1.,12,24856,FunctionDeclaration,complex,12,24892,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
114,complexity,2,Function has a complexity of 6. Maximum allowed is 1.,12,24995,FunctionExpression,complex,12,25150,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
115,complexity,2,Function has a complexity of 13. Maximum allowed is 1.,12,25872,FunctionExpression,complex,12,26394,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
116,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,26417,FunctionExpression,complex,12,26819,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
117,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,26842,FunctionExpression,complex,12,26940,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
118,complexity,2,Function has a complexity of 15. Maximum allowed is 1.,12,27068,FunctionExpression,complex,12,27573,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
119,complexity,2,Function has a complexity of 3. Maximum allowed is 1.,12,27586,FunctionExpression,complex,12,28158,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
120,complexity,2,Function has a complexity of 2. Maximum allowed is 1.,12,27612,FunctionExpression,complex,12,28008,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
121,complexity,2,Function has a complexity of 6. Maximum allowed is 1.,12,28248,FunctionExpression,complex,12,28401,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
122,complexity,2,Function has a complexity of 8. Maximum allowed is 1.,12,28469,FunctionExpression,complex,12,28787,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
123,complexity,2,Function has a complexity of 7. Maximum allowed is 1.,12,28802,FunctionExpression,complex,12,29077,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
124,complexity,2,Function has a complexity of 5. Maximum allowed is 1.,12,29092,FunctionExpression,complex,12,29305,/home/skander/Projects/R/bookkeeping-analysis/repository/Bookkeeping/lib/public/assets/SmartEditor/HyperMD/index.js
