,ruleId,severity,message,line,column,nodeType,endLine,endColumn,filePath
417,bookkeeping-metrics/coupling,2,./users.router,24,20,CallExpression,24,45,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/index.js
418,bookkeeping-metrics/coupling,2,../utilities,25,24,CallExpression,25,47,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/index.js
419,bookkeeping-metrics/coupling,2,../../utilities,26,34,CallExpression,26,60,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/index.js
420,bookkeeping-metrics/coupling,2,../controllers,14,28,CallExpression,14,53,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/logs.router.js
421,bookkeeping-metrics/coupling,2,../middleware,15,56,CallExpression,15,80,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/logs.router.js
422,bookkeeping-metrics/coupling,2,../controllers,14,33,CallExpression,14,58,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/overviews.router.js
423,bookkeeping-metrics/coupling,2,../controllers,14,28,CallExpression,14,53,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/runs.router.js
424,bookkeeping-metrics/coupling,2,../controllers,14,32,CallExpression,14,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/settings.router.js
425,bookkeeping-metrics/coupling,2,../controllers,14,34,CallExpression,14,59,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/subsystems.router.js
426,bookkeeping-metrics/coupling,2,../controllers,14,28,CallExpression,14,53,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/tags.router.js
427,bookkeeping-metrics/coupling,2,../controllers,14,29,CallExpression,14,54,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/routers/users.router.js
428,bookkeeping-metrics/coupling,2,./appendPath,14,20,CallExpression,14,43,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/utilities/index.js
429,bookkeeping-metrics/coupling,2,./dtoValidator,15,22,CallExpression,15,47,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/server/utilities/index.js
430,bookkeeping-metrics/coupling,2,../../database,21,5,CallExpression,21,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/attachment/CreateAttachmentUseCase.js
431,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/attachment/GetAttachmentUseCase.js
432,bookkeeping-metrics/coupling,2,./CreateAttachmentUseCase,14,33,CallExpression,14,69,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/attachment/index.js
433,bookkeeping-metrics/coupling,2,./GetAttachmentUseCase,15,30,CallExpression,15,63,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/attachment/index.js
434,bookkeeping-metrics/coupling,2,../../database,21,5,CallExpression,21,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/CreateFlpUseCase.js
435,bookkeeping-metrics/coupling,2,../../domain,27,5,CallExpression,27,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/CreateFlpUseCase.js
436,bookkeeping-metrics/coupling,2,./GetFlpUseCase,29,23,CallExpression,29,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/CreateFlpUseCase.js
437,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetAllFlpsUseCase.js
438,bookkeeping-metrics/coupling,2,../../database/adapters,23,24,CallExpression,23,58,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetAllFlpsUseCase.js
439,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetFlpUseCase.js
440,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetFlpUseCase.js
441,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetLogsByFlpUseCase.js
442,bookkeeping-metrics/coupling,2,../../database,28,5,CallExpression,28,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/GetLogsByFlpUseCase.js
443,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/UpdateFlpUseCase.js
444,bookkeeping-metrics/coupling,2,../../domain,28,5,CallExpression,28,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/UpdateFlpUseCase.js
445,bookkeeping-metrics/coupling,2,./GetAllFlpsUseCase,14,27,CallExpression,14,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/index.js
446,bookkeeping-metrics/coupling,2,./GetFlpUseCase,15,23,CallExpression,15,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/index.js
447,bookkeeping-metrics/coupling,2,./GetLogsByFlpUseCase,16,29,CallExpression,16,61,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/index.js
448,bookkeeping-metrics/coupling,2,./CreateFlpUseCase,17,26,CallExpression,17,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/index.js
449,bookkeeping-metrics/coupling,2,./UpdateFlpUseCase,18,26,CallExpression,18,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/flp/index.js
450,bookkeeping-metrics/coupling,2,./attachment,14,20,CallExpression,14,43,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
451,bookkeeping-metrics/coupling,2,./log,15,13,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
452,bookkeeping-metrics/coupling,2,./run,16,13,CallExpression,16,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
453,bookkeeping-metrics/coupling,2,./flp,17,13,CallExpression,17,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
454,bookkeeping-metrics/coupling,2,./server,18,16,CallExpression,18,35,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
455,bookkeeping-metrics/coupling,2,./subsystem,19,19,CallExpression,19,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
456,bookkeeping-metrics/coupling,2,./tag,20,13,CallExpression,20,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
457,bookkeeping-metrics/coupling,2,./user,21,14,CallExpression,21,31,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/index.js
458,bookkeeping-metrics/coupling,2,../../database,23,5,CallExpression,23,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
459,bookkeeping-metrics/coupling,2,../../domain,29,5,CallExpression,29,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
460,bookkeeping-metrics/coupling,2,./GetLogUseCase,31,23,CallExpression,31,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
461,bookkeeping-metrics/coupling,2,../tag/GetAllTagsUseCase,32,27,CallExpression,32,62,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
462,bookkeeping-metrics/coupling,2,../../database/repositories/LogRunNumberRepository,33,32,CallExpression,33,93,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
463,bookkeeping-metrics/coupling,2,../run/GetRunByRunNumberUseCase,34,34,CallExpression,34,76,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/CreateLogUseCase.js
464,bookkeeping-metrics/coupling,2,../../database,23,5,CallExpression,23,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetAllLogAttachmentsUseCase.js
465,bookkeeping-metrics/coupling,2,../../database,25,5,CallExpression,25,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetAllLogsUseCase.js
466,bookkeeping-metrics/coupling,2,../../database/adapters,26,24,CallExpression,26,58,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetAllLogsUseCase.js
467,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogAttachmentUseCase.js
468,bookkeeping-metrics/coupling,2,./GetAllLogsUseCase,14,27,CallExpression,14,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogTreeUseCase.js
469,bookkeeping-metrics/coupling,2,./GetLogUseCase,15,23,CallExpression,15,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogTreeUseCase.js
470,bookkeeping-metrics/coupling,2,../../presentation,20,5,CallExpression,20,34,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogTreeUseCase.js
471,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogUseCase.js
472,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/GetLogUseCase.js
473,bookkeeping-metrics/coupling,2,./CreateLogUseCase,14,26,CallExpression,14,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
474,bookkeeping-metrics/coupling,2,./GetAllLogsUseCase,15,27,CallExpression,15,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
475,bookkeeping-metrics/coupling,2,./GetAllLogAttachmentsUseCase,16,37,CallExpression,16,77,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
476,bookkeeping-metrics/coupling,2,./GetLogAttachmentUseCase,17,33,CallExpression,17,69,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
477,bookkeeping-metrics/coupling,2,./GetLogTreeUseCase,18,27,CallExpression,18,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
478,bookkeeping-metrics/coupling,2,./GetLogUseCase,19,23,CallExpression,19,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/log/index.js
479,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/EndRunUseCase.js
480,bookkeeping-metrics/coupling,2,../../domain,28,5,CallExpression,28,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/EndRunUseCase.js
481,bookkeeping-metrics/coupling,2,../../database,22,5,CallExpression,22,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetAllRunsUseCase.js
482,bookkeeping-metrics/coupling,2,../../database/adapters,23,24,CallExpression,23,58,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetAllRunsUseCase.js
483,bookkeeping-metrics/coupling,2,../../database,23,5,CallExpression,23,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetFlpsByRunUseCase.js
484,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetLogsByRunUseCase.js
485,bookkeeping-metrics/coupling,2,../../database,28,5,CallExpression,28,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetLogsByRunUseCase.js
486,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetRunByRunNumberUseCase.js
487,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetRunByRunNumberUseCase.js
488,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetRunUseCase.js
489,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/GetRunUseCase.js
490,bookkeeping-metrics/coupling,2,../../database,21,5,CallExpression,21,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/StartRunUseCase.js
491,bookkeeping-metrics/coupling,2,../../domain,27,5,CallExpression,27,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/StartRunUseCase.js
492,bookkeeping-metrics/coupling,2,../run/GetRunUseCase,29,23,CallExpression,29,54,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/StartRunUseCase.js
493,bookkeeping-metrics/coupling,2,../../database,21,5,CallExpression,21,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/UpdateRunTagsUseCase.js
494,bookkeeping-metrics/coupling,2,../tag/GetAllTagsUseCase,23,27,CallExpression,23,62,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/UpdateRunTagsUseCase.js
495,bookkeeping-metrics/coupling,2,./GetRunUseCase,24,23,CallExpression,24,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/UpdateRunTagsUseCase.js
496,bookkeeping-metrics/coupling,2,./GetAllRunsUseCase,14,27,CallExpression,14,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
497,bookkeeping-metrics/coupling,2,./GetRunUseCase,15,23,CallExpression,15,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
498,bookkeeping-metrics/coupling,2,./GetLogsByRunUseCase,16,29,CallExpression,16,61,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
499,bookkeeping-metrics/coupling,2,./StartRunUseCase,17,25,CallExpression,17,53,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
500,bookkeeping-metrics/coupling,2,./EndRunUseCase,18,23,CallExpression,18,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
501,bookkeeping-metrics/coupling,2,./GetFlpsByRunUseCase,19,29,CallExpression,19,61,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
502,bookkeeping-metrics/coupling,2,../run/UpdateRunTagsUseCase,20,30,CallExpression,20,68,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/run/index.js
503,bookkeeping-metrics/coupling,2,./GetDeployInformationUseCase,14,37,CallExpression,14,77,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/server/index.js
504,bookkeeping-metrics/coupling,2,./GetServerInformationUseCase,15,37,CallExpression,15,77,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/server/index.js
505,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/CreateSubsystemUseCase.js
506,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/CreateSubsystemUseCase.js
507,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/DeleteSubsystemUseCase.js
508,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/DeleteSubsystemUseCase.js
509,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetAllSubsystemsUseCase.js
510,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetAllSubsystemsUseCase.js
511,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetLogsBySubsystemUseCase.js
512,bookkeeping-metrics/coupling,2,../../database,28,5,CallExpression,28,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetLogsBySubsystemUseCase.js
513,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetSubsystemUseCase.js
514,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/GetSubsystemUseCase.js
515,bookkeeping-metrics/coupling,2,./CreateSubsystemUseCase,13,32,CallExpression,13,67,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/index.js
516,bookkeeping-metrics/coupling,2,./DeleteSubsystemUseCase,14,32,CallExpression,14,67,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/index.js
517,bookkeeping-metrics/coupling,2,./GetAllSubsystemsUseCase,15,33,CallExpression,15,69,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/index.js
518,bookkeeping-metrics/coupling,2,./GetSubsystemUseCase,16,29,CallExpression,16,61,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/index.js
519,bookkeeping-metrics/coupling,2,./GetLogsBySubsystemUseCase,17,35,CallExpression,17,73,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/subsystem/index.js
520,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/CreateTagUseCase.js
521,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/CreateTagUseCase.js
522,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/DeleteTagUseCase.js
523,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/DeleteTagUseCase.js
524,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetAllTagsUseCase.js
525,bookkeeping-metrics/coupling,2,../../database,28,5,CallExpression,28,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetAllTagsUseCase.js
526,bookkeeping-metrics/coupling,2,../../database,23,5,CallExpression,23,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetLogsByTagUseCase.js
527,bookkeeping-metrics/coupling,2,../log,25,31,CallExpression,25,48,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetLogsByTagUseCase.js
528,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetTagUseCase.js
529,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/GetTagUseCase.js
530,bookkeeping-metrics/coupling,2,./CreateTagUseCase,14,26,CallExpression,14,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/index.js
531,bookkeeping-metrics/coupling,2,./DeleteTagUseCase,15,26,CallExpression,15,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/index.js
532,bookkeeping-metrics/coupling,2,./GetAllTagsUseCase,16,27,CallExpression,16,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/index.js
533,bookkeeping-metrics/coupling,2,./GetLogsByTagUseCase,17,29,CallExpression,17,61,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/index.js
534,bookkeeping-metrics/coupling,2,./GetTagUseCase,18,23,CallExpression,18,49,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/tag/index.js
535,bookkeeping-metrics/coupling,2,../../domain,18,5,CallExpression,18,28,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/user/CreateOrUpdateUser.js
536,bookkeeping-metrics/coupling,2,../../database,27,5,CallExpression,27,30,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/user/CreateOrUpdateUser.js
537,bookkeeping-metrics/coupling,2,./CreateOrUpdateUser,14,28,CallExpression,14,59,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/usecases/user/index.js
538,bookkeeping-metrics/coupling,2,@aliceo2/web-ui,14,17,CallExpression,14,43,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/utilities/Logger.js
539,bookkeeping-metrics/coupling,2,deepmerge,14,19,CallExpression,14,39,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/utilities/deepmerge.js
540,bookkeeping-metrics/coupling,2,./deepmerge,14,19,CallExpression,14,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/utilities/index.js
541,bookkeeping-metrics/coupling,2,./isPromise,15,19,CallExpression,15,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/utilities/index.js
542,bookkeeping-metrics/coupling,2,./Logger,16,16,CallExpression,16,35,/home/skander/Projects/CERN/bookkeeping-analysis/repository/lib/utilities/index.js
543,bookkeeping-metrics/coupling,2,fs,14,12,CallExpression,14,25,/home/skander/Projects/CERN/bookkeeping-analysis/repository/spec/convert.js
544,bookkeeping-metrics/coupling,2,path,15,14,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/spec/convert.js
545,bookkeeping-metrics/coupling,2,js-yaml,16,14,CallExpression,16,32,/home/skander/Projects/CERN/bookkeeping-analysis/repository/spec/convert.js
546,bookkeeping-metrics/coupling,2,deepmerge,17,15,CallExpression,17,35,/home/skander/Projects/CERN/bookkeeping-analysis/repository/spec/convert.js
547,bookkeeping-metrics/coupling,2,./utilities,14,24,CallExpression,14,46,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/database/index.js
548,bookkeeping-metrics/coupling,2,../../../lib/database,21,5,CallExpression,21,37,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/database/utilities/QueryBuilder.test.js
549,bookkeeping-metrics/coupling,2,chai,22,14,CallExpression,22,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/database/utilities/QueryBuilder.test.js
550,bookkeeping-metrics/coupling,2,./QueryBuilder.test,14,27,CallExpression,14,57,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/database/utilities/index.js
551,bookkeeping-metrics/coupling,2,path,14,14,CallExpression,14,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/attachments.test.js
552,bookkeeping-metrics/coupling,2,chai,15,14,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/attachments.test.js
553,bookkeeping-metrics/coupling,2,supertest,16,17,CallExpression,16,37,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/attachments.test.js
554,bookkeeping-metrics/coupling,2,chai-openapi-response-validator,17,31,CallExpression,17,73,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/attachments.test.js
555,bookkeeping-metrics/coupling,2,../../lib/application,22,24,CallExpression,22,56,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/attachments.test.js
556,bookkeeping-metrics/coupling,2,path,14,14,CallExpression,14,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
557,bookkeeping-metrics/coupling,2,chai,15,14,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
558,bookkeeping-metrics/coupling,2,supertest,16,17,CallExpression,16,37,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
559,bookkeeping-metrics/coupling,2,chai-openapi-response-validator,17,31,CallExpression,17,73,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
560,bookkeeping-metrics/coupling,2,../../lib/database,18,45,CallExpression,18,74,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
561,bookkeeping-metrics/coupling,2,../../lib/application,25,24,CallExpression,25,56,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/flps.test.js
562,bookkeeping-metrics/coupling,2,path,14,14,CallExpression,14,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
563,bookkeeping-metrics/coupling,2,chai,15,14,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
564,bookkeeping-metrics/coupling,2,supertest,16,17,CallExpression,16,37,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
565,bookkeeping-metrics/coupling,2,chai-openapi-response-validator,17,31,CallExpression,17,73,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
566,bookkeeping-metrics/coupling,2,../../lib/application,25,28,CallExpression,25,60,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
567,bookkeeping-metrics/coupling,2,../../lib/application,43,28,CallExpression,43,60,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/home.test.js
568,bookkeeping-metrics/coupling,2,./attachments.test,14,26,CallExpression,14,55,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/index.js
569,bookkeeping-metrics/coupling,2,./home.test,15,19,CallExpression,15,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/index.js
570,bookkeeping-metrics/coupling,2,./logs.test,16,19,CallExpression,16,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/index.js
571,bookkeeping-metrics/coupling,2,./subsystems.test,17,25,CallExpression,17,53,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/index.js
572,bookkeeping-metrics/coupling,2,./tags.test,18,19,CallExpression,18,41,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/index.js
573,bookkeeping-metrics/coupling,2,path,14,14,CallExpression,14,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
574,bookkeeping-metrics/coupling,2,chai,15,14,CallExpression,15,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
575,bookkeeping-metrics/coupling,2,supertest,16,17,CallExpression,16,37,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
576,bookkeeping-metrics/coupling,2,chai-openapi-response-validator,17,31,CallExpression,17,73,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
577,bookkeeping-metrics/coupling,2,../../lib/database,18,45,CallExpression,18,74,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
578,bookkeeping-metrics/coupling,2,../../lib/application,25,24,CallExpression,25,56,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/logs.test.js
579,bookkeeping-metrics/coupling,2,path,14,14,CallExpression,14,29,/home/skander/Projects/CERN/bookkeeping-analysis/repository/test/e2e/runs.test.js
